date,sku,units_sold,price,promo_flag
2024-01-21,LONGLINE_QUILTED_JACKET,34,174.44,0
2024-01-22,LONGLINE_QUILTED_JACKET,28,173.55,0
2024-01-23,LONGLINE_QUILTED_JACKET,20,164.99,0
2024-01-24,LONGLINE_QUILTED_JACKET,36,162.61,0
2024-01-25,LONGLINE_QUILTED_JACKET,45,166.62,0
2024-01-26,LONGLINE_QUILTED_JACKET,36,168.58,0
2024-01-27,LONGLINE_QUILTED_JACKET,49,175.78,0
2024-01-28,LONGLINE_QUILTED_JACKET,28,163.32,0
2024-01-29,LONGLINE_QUILTED_JACKET,20,171.11,0
2024-01-30,LONGLINE_QUILTED_JACKET,27,172.87,0
2024-01-31,LONGLINE_QUILTED_JACKET,28,176.61,0
2024-02-01,LONGLINE_QUILTED_JACKET,31,161.62,0
2024-02-02,LONGLINE_QUILTED_JACKET,30,175.65,0
2024-02-03,LONGLINE_QUILTED_JACKET,39,169.5,0
2024-02-04,LONGLINE_QUILTED_JACKET,45,163.09,0
2024-02-05,LONGLINE_QUILTED_JACKET,27,161.2,0
2024-02-06,LONGLINE_QUILTED_JACKET,27,162.73,0
2024-02-07,LONGLINE_QUILTED_JACKET,33,168.47,0
2024-02-08,LONGLINE_QUILTED_JACKET,27,165.2,0
2024-02-09,LONGLINE_QUILTED_JACKET,34,161.1,0
2024-02-10,LONGLINE_QUILTED_JACKET,44,177.16,0
2024-02-11,LONGLINE_QUILTED_JACKET,36,171.32,0
2024-02-12,LONGLINE_QUILTED_JACKET,18,176.13,0
2024-02-13,LONGLINE_QUILTED_JACKET,29,173.35,0
2024-02-14,LONGLINE_QUILTED_JACKET,34,163.94,0
2024-02-15,LONGLINE_QUILTED_JACKET,34,164.12,0
2024-02-16,LONGLINE_QUILTED_JACKET,26,167.96,0
2024-02-17,LONGLINE_QUILTED_JACKET,42,173.77,0
2024-02-18,LONGLINE_QUILTED_JACKET,35,173.94,0
2024-02-19,LONGLINE_QUILTED_JACKET,31,174.72,0
2023-08-24,MULTIPIECED_RETRO_SNEAKERS,12,46.67,0
2023-08-25,MULTIPIECED_RETRO_SNEAKERS,16,44.91,0
2023-08-26,MULTIPIECED_RETRO_SNEAKERS,26,45.65,0
2023-08-27,MULTIPIECED_RETRO_SNEAKERS,25,47.44,0
2023-08-28,MULTIPIECED_RETRO_SNEAKERS,11,46.07,0
2023-08-29,MULTIPIECED_RETRO_SNEAKERS,10,46.65,0
2023-08-30,MULTIPIECED_RETRO_SNEAKERS,13,46.57,0
2023-08-31,MULTIPIECED_RETRO_SNEAKERS,18,44.3,0
2023-09-01,MULTIPIECED_RETRO_SNEAKERS,16,46.95,0
2023-09-02,MULTIPIECED_RETRO_SNEAKERS,21,43.7,0
2023-09-03,MULTIPIECED_RETRO_SNEAKERS,18,47.64,0
2023-09-04,MULTIPIECED_RETRO_SNEAKERS,8,46.03,0
2023-09-05,MULTIPIECED_RETRO_SNEAKERS,14,45.86,0
2023-09-06,MULTIPIECED_RETRO_SNEAKERS,16,44.15,0
2023-09-07,MULTIPIECED_RETRO_SNEAKERS,12,47.73,0
2023-09-08,MULTIPIECED_RETRO_SNEAKERS,18,47.79,0
2023-09-09,MULTIPIECED_RETRO_SNEAKERS,18,46.71,0
2023-09-10,MULTIPIECED_RETRO_SNEAKERS,20,47.18,0
2023-09-11,MULTIPIECED_RETRO_SNEAKERS,12,43.76,0
2023-09-12,MULTIPIECED_RETRO_SNEAKERS,11,45.89,0
2023-09-13,MULTIPIECED_RETRO_SNEAKERS,12,45.28,0
2023-09-14,MULTIPIECED_RETRO_SNEAKERS,12,45.59,0
2023-09-15,MULTIPIECED_RETRO_SNEAKERS,13,45.92,0
2023-09-16,MULTIPIECED_RETRO_SNEAKERS,18,44.44,0
2023-09-17,MULTIPIECED_RETRO_SNEAKERS,23,46.16,0
2023-09-18,MULTIPIECED_RETRO_SNEAKERS,13,46.99,0
2023-09-19,MULTIPIECED_RETRO_SNEAKERS,16,45.59,0
2023-09-20,MULTIPIECED_RETRO_SNEAKERS,11,45.83,0
2023-09-21,MULTIPIECED_RETRO_SNEAKERS,16,45.03,0
2023-09-22,MULTIPIECED_RETRO_SNEAKERS,19,44.0,0
2023-09-23,MULTIPIECED_RETRO_SNEAKERS,14,45.24,0
2023-09-24,MULTIPIECED_RETRO_SNEAKERS,18,46.32,0
2023-09-25,MULTIPIECED_RETRO_SNEAKERS,12,43.65,0
2023-09-26,MULTIPIECED_RETRO_SNEAKERS,12,44.53,0
2023-09-27,MULTIPIECED_RETRO_SNEAKERS,13,44.81,0
2023-09-28,MULTIPIECED_RETRO_SNEAKERS,14,43.91,0
2023-09-29,MULTIPIECED_RETRO_SNEAKERS,14,46.91,0
2023-09-30,MULTIPIECED_RETRO_SNEAKERS,20,47.82,0
2023-10-01,MULTIPIECED_RETRO_SNEAKERS,12,45.98,0
2023-10-02,MULTIPIECED_RETRO_SNEAKERS,10,47.77,0
2023-10-03,MULTIPIECED_RETRO_SNEAKERS,14,47.77,0
2023-10-04,MULTIPIECED_RETRO_SNEAKERS,17,44.17,0
2023-10-05,MULTIPIECED_RETRO_SNEAKERS,15,45.49,0
2023-10-06,MULTIPIECED_RETRO_SNEAKERS,15,45.82,0
2023-10-07,MULTIPIECED_RETRO_SNEAKERS,16,45.09,0
2023-10-08,MULTIPIECED_RETRO_SNEAKERS,16,47.94,0
2023-10-09,MULTIPIECED_RETRO_SNEAKERS,10,46.69,0
2023-10-10,MULTIPIECED_RETRO_SNEAKERS,8,44.35,0
2023-10-11,MULTIPIECED_RETRO_SNEAKERS,17,47.58,0
2023-10-12,MULTIPIECED_RETRO_SNEAKERS,13,46.48,0
2023-10-13,MULTIPIECED_RETRO_SNEAKERS,12,47.95,0
2023-10-14,MULTIPIECED_RETRO_SNEAKERS,18,44.21,0
2023-10-15,MULTIPIECED_RETRO_SNEAKERS,14,47.89,0
2023-10-16,MULTIPIECED_RETRO_SNEAKERS,13,46.91,0
2023-10-17,MULTIPIECED_RETRO_SNEAKERS,11,45.64,0
2023-10-18,MULTIPIECED_RETRO_SNEAKERS,15,46.44,0
2023-10-19,MULTIPIECED_RETRO_SNEAKERS,12,48.02,0
2023-10-20,MULTIPIECED_RETRO_SNEAKERS,16,47.69,0
2023-10-21,MULTIPIECED_RETRO_SNEAKERS,20,45.98,0
2023-10-22,MULTIPIECED_RETRO_SNEAKERS,16,45.72,0
2023-10-23,MULTIPIECED_RETRO_SNEAKERS,13,46.96,0
2023-10-24,MULTIPIECED_RETRO_SNEAKERS,9,45.49,0
2023-10-25,MULTIPIECED_RETRO_SNEAKERS,18,46.87,0
2023-10-26,MULTIPIECED_RETRO_SNEAKERS,16,43.84,0
2023-10-27,MULTIPIECED_RETRO_SNEAKERS,16,44.81,0
2023-10-28,MULTIPIECED_RETRO_SNEAKERS,22,44.71,0
2023-10-29,MULTIPIECED_RETRO_SNEAKERS,22,45.34,0
2023-10-30,MULTIPIECED_RETRO_SNEAKERS,12,47.05,0
2023-10-31,MULTIPIECED_RETRO_SNEAKERS,14,48.16,0
2023-11-01,MULTIPIECED_RETRO_SNEAKERS,20,35.87,1
2023-11-02,MULTIPIECED_RETRO_SNEAKERS,21,39.8,1
2023-11-03,MULTIPIECED_RETRO_SNEAKERS,20,36.0,1
2023-11-04,MULTIPIECED_RETRO_SNEAKERS,22,37.88,1
2023-11-05,MULTIPIECED_RETRO_SNEAKERS,40,38.28,1
2023-11-06,MULTIPIECED_RETRO_SNEAKERS,15,40.02,1
2023-11-07,MULTIPIECED_RETRO_SNEAKERS,24,35.33,1
2023-11-08,MULTIPIECED_RETRO_SNEAKERS,21,37.99,1
2023-11-09,MULTIPIECED_RETRO_SNEAKERS,20,40.86,1
2023-11-10,MULTIPIECED_RETRO_SNEAKERS,23,37.06,1
2023-11-11,MULTIPIECED_RETRO_SNEAKERS,24,37.57,1
2023-11-12,MULTIPIECED_RETRO_SNEAKERS,30,35.44,1
2023-11-13,MULTIPIECED_RETRO_SNEAKERS,14,38.32,1
2023-11-14,MULTIPIECED_RETRO_SNEAKERS,24,40.59,1
2023-11-15,MULTIPIECED_RETRO_SNEAKERS,24,40.34,1
2023-11-16,MULTIPIECED_RETRO_SNEAKERS,22,34.49,1
2023-11-17,MULTIPIECED_RETRO_SNEAKERS,33,34.74,1
2023-11-18,MULTIPIECED_RETRO_SNEAKERS,32,38.65,1
2023-11-19,MULTIPIECED_RETRO_SNEAKERS,22,38.98,1
2023-11-20,MULTIPIECED_RETRO_SNEAKERS,22,36.38,1
2023-11-21,MULTIPIECED_RETRO_SNEAKERS,19,39.03,1
2023-11-22,MULTIPIECED_RETRO_SNEAKERS,67,40.72,1
2023-11-23,MULTIPIECED_RETRO_SNEAKERS,78,36.63,1
2023-11-24,MULTIPIECED_RETRO_SNEAKERS,43,35.74,1
2023-11-25,MULTIPIECED_RETRO_SNEAKERS,68,39.97,1
2023-11-26,MULTIPIECED_RETRO_SNEAKERS,65,36.87,1
2023-11-27,MULTIPIECED_RETRO_SNEAKERS,34,38.84,1
2023-11-28,MULTIPIECED_RETRO_SNEAKERS,54,35.08,1
2023-11-29,MULTIPIECED_RETRO_SNEAKERS,34,38.6,1
2023-11-30,MULTIPIECED_RETRO_SNEAKERS,21,37.9,1
2023-12-01,MULTIPIECED_RETRO_SNEAKERS,36,36.38,1
2023-12-02,MULTIPIECED_RETRO_SNEAKERS,45,34.96,1
2023-12-03,MULTIPIECED_RETRO_SNEAKERS,38,37.82,1
2023-12-04,MULTIPIECED_RETRO_SNEAKERS,12,38.83,1
2023-12-05,MULTIPIECED_RETRO_SNEAKERS,25,37.39,1
2023-12-06,MULTIPIECED_RETRO_SNEAKERS,32,34.64,1
2023-12-07,MULTIPIECED_RETRO_SNEAKERS,28,38.05,1
2023-12-08,MULTIPIECED_RETRO_SNEAKERS,28,41.24,1
2023-12-09,MULTIPIECED_RETRO_SNEAKERS,32,38.93,1
2023-12-10,MULTIPIECED_RETRO_SNEAKERS,26,39.26,1
2023-12-11,MULTIPIECED_RETRO_SNEAKERS,35,35.76,1
2023-12-12,MULTIPIECED_RETRO_SNEAKERS,23,38.37,1
2023-12-13,MULTIPIECED_RETRO_SNEAKERS,31,40.36,1
2023-12-14,MULTIPIECED_RETRO_SNEAKERS,18,36.04,1
2023-12-15,MULTIPIECED_RETRO_SNEAKERS,56,38.93,1
2023-12-16,MULTIPIECED_RETRO_SNEAKERS,126,37.79,1
2023-12-17,MULTIPIECED_RETRO_SNEAKERS,57,37.56,1
2023-12-18,MULTIPIECED_RETRO_SNEAKERS,54,34.72,1
2023-12-19,MULTIPIECED_RETRO_SNEAKERS,67,35.58,1
2023-12-20,MULTIPIECED_RETRO_SNEAKERS,86,37.55,1
2023-12-21,MULTIPIECED_RETRO_SNEAKERS,81,37.73,1
2023-12-22,MULTIPIECED_RETRO_SNEAKERS,50,40.63,1
2023-12-23,MULTIPIECED_RETRO_SNEAKERS,93,35.11,1
2023-12-24,MULTIPIECED_RETRO_SNEAKERS,66,37.2,1
2023-12-25,MULTIPIECED_RETRO_SNEAKERS,22,35.04,1
2023-12-26,MULTIPIECED_RETRO_SNEAKERS,41,36.67,1
2023-12-27,MULTIPIECED_RETRO_SNEAKERS,31,41.14,1
2023-12-28,MULTIPIECED_RETRO_SNEAKERS,39,34.6,1
2023-12-29,MULTIPIECED_RETRO_SNEAKERS,31,38.12,1
2023-12-30,MULTIPIECED_RETRO_SNEAKERS,40,36.15,1
2023-12-31,MULTIPIECED_RETRO_SNEAKERS,40,39.18,1
2024-01-01,MULTIPIECED_RETRO_SNEAKERS,31,39.04,1
2024-01-02,MULTIPIECED_RETRO_SNEAKERS,43,38.54,1
2024-01-03,MULTIPIECED_RETRO_SNEAKERS,55,37.77,1
2024-01-04,MULTIPIECED_RETRO_SNEAKERS,41,35.68,1
2024-01-05,MULTIPIECED_RETRO_SNEAKERS,63,37.11,1
2024-01-06,MULTIPIECED_RETRO_SNEAKERS,51,36.96,1
2024-01-07,MULTIPIECED_RETRO_SNEAKERS,67,36.4,1
2024-01-08,MULTIPIECED_RETRO_SNEAKERS,32,35.76,1
2024-01-09,MULTIPIECED_RETRO_SNEAKERS,24,36.35,1
2024-01-10,MULTIPIECED_RETRO_SNEAKERS,24,38.83,1
2024-01-11,MULTIPIECED_RETRO_SNEAKERS,29,36.76,1
2024-01-12,MULTIPIECED_RETRO_SNEAKERS,30,38.26,1
2024-01-13,MULTIPIECED_RETRO_SNEAKERS,31,38.12,1
2024-01-14,MULTIPIECED_RETRO_SNEAKERS,41,36.27,1
2024-01-15,MULTIPIECED_RETRO_SNEAKERS,18,35.98,1
2024-01-16,MULTIPIECED_RETRO_SNEAKERS,37,37.73,1
2024-01-17,MULTIPIECED_RETRO_SNEAKERS,27,37.0,1
2024-01-18,MULTIPIECED_RETRO_SNEAKERS,33,40.19,1
2024-01-19,MULTIPIECED_RETRO_SNEAKERS,24,40.06,1
2024-01-20,MULTIPIECED_RETRO_SNEAKERS,41,40.42,1
2024-01-21,MULTIPIECED_RETRO_SNEAKERS,37,39.02,1
2024-01-22,MULTIPIECED_RETRO_SNEAKERS,11,40.43,1
2024-01-23,MULTIPIECED_RETRO_SNEAKERS,23,37.45,1
2024-01-24,MULTIPIECED_RETRO_SNEAKERS,27,37.2,1
2024-01-25,MULTIPIECED_RETRO_SNEAKERS,33,38.55,1
2024-01-26,MULTIPIECED_RETRO_SNEAKERS,35,35.18,1
2024-01-27,MULTIPIECED_RETRO_SNEAKERS,42,40.35,1
2024-01-28,MULTIPIECED_RETRO_SNEAKERS,21,34.92,1
2024-01-29,MULTIPIECED_RETRO_SNEAKERS,29,38.16,1
2024-01-30,MULTIPIECED_RETRO_SNEAKERS,24,35.29,1
2024-01-31,MULTIPIECED_RETRO_SNEAKERS,28,37.28,1
2024-02-01,MULTIPIECED_RETRO_SNEAKERS,18,45.11,0
2024-02-02,MULTIPIECED_RETRO_SNEAKERS,22,47.45,0
2024-02-03,MULTIPIECED_RETRO_SNEAKERS,23,48.17,0
2024-02-04,MULTIPIECED_RETRO_SNEAKERS,27,44.91,0
2024-02-05,MULTIPIECED_RETRO_SNEAKERS,16,44.7,0
2024-02-06,MULTIPIECED_RETRO_SNEAKERS,17,46.18,0
2024-02-07,MULTIPIECED_RETRO_SNEAKERS,9,46.95,0
2024-02-08,MULTIPIECED_RETRO_SNEAKERS,21,46.29,0
2024-02-09,MULTIPIECED_RETRO_SNEAKERS,13,46.12,0
2024-02-10,MULTIPIECED_RETRO_SNEAKERS,16,43.99,0
2024-02-11,MULTIPIECED_RETRO_SNEAKERS,24,44.15,0
2024-02-12,MULTIPIECED_RETRO_SNEAKERS,14,47.46,0
2024-02-13,MULTIPIECED_RETRO_SNEAKERS,11,46.82,0
2024-02-14,MULTIPIECED_RETRO_SNEAKERS,14,45.46,0
2024-02-15,MULTIPIECED_RETRO_SNEAKERS,19,45.41,0
2024-02-16,MULTIPIECED_RETRO_SNEAKERS,19,44.37,0
2024-02-17,MULTIPIECED_RETRO_SNEAKERS,20,43.82,0
2024-02-18,MULTIPIECED_RETRO_SNEAKERS,17,47.41,0
2024-02-19,MULTIPIECED_RETRO_SNEAKERS,15,46.84,0
2023-08-24,PLAID_TIE_DYE_OVERSHIRT,11,20.45,0
2023-08-25,PLAID_TIE_DYE_OVERSHIRT,11,20.19,0
2023-08-26,PLAID_TIE_DYE_OVERSHIRT,13,19.11,0
2023-08-27,PLAID_TIE_DYE_OVERSHIRT,13,20.72,0
2023-08-28,PLAID_TIE_DYE_OVERSHIRT,12,19.03,0
2023-08-29,PLAID_TIE_DYE_OVERSHIRT,12,20.93,0
2023-08-30,PLAID_TIE_DYE_OVERSHIRT,10,19.35,0
2023-08-31,PLAID_TIE_DYE_OVERSHIRT,12,19.36,0
2023-09-01,PLAID_TIE_DYE_OVERSHIRT,13,19.85,0
2023-09-02,PLAID_TIE_DYE_OVERSHIRT,9,19.57,0
2023-09-03,PLAID_TIE_DYE_OVERSHIRT,11,19.57,0
2023-09-04,PLAID_TIE_DYE_OVERSHIRT,10,19.72,0
2023-09-05,PLAID_TIE_DYE_OVERSHIRT,15,19.39,0
2023-09-06,PLAID_TIE_DYE_OVERSHIRT,11,20.02,0
2023-09-07,PLAID_TIE_DYE_OVERSHIRT,10,20.2,0
2023-09-08,PLAID_TIE_DYE_OVERSHIRT,14,19.33,0
2023-09-09,PLAID_TIE_DYE_OVERSHIRT,13,20.36,0
2023-09-10,PLAID_TIE_DYE_OVERSHIRT,14,19.87,0
2023-09-11,PLAID_TIE_DYE_OVERSHIRT,10,19.06,0
2023-09-12,PLAID_TIE_DYE_OVERSHIRT,9,20.81,0
2023-09-13,PLAID_TIE_DYE_OVERSHIRT,14,19.61,0
2023-09-14,PLAID_TIE_DYE_OVERSHIRT,9,20.03,0
2023-09-15,PLAID_TIE_DYE_OVERSHIRT,10,20.93,0
2023-09-16,PLAID_TIE_DYE_OVERSHIRT,17,20.54,0
2023-09-17,PLAID_TIE_DYE_OVERSHIRT,19,19.17,0
2023-09-18,PLAID_TIE_DYE_OVERSHIRT,11,19.38,0
2023-09-19,PLAID_TIE_DYE_OVERSHIRT,13,19.77,0
2023-09-20,PLAID_TIE_DYE_OVERSHIRT,12,19.53,0
2023-09-21,PLAID_TIE_DYE_OVERSHIRT,12,19.55,0
2023-09-22,PLAID_TIE_DYE_OVERSHIRT,19,20.08,0
2023-09-23,PLAID_TIE_DYE_OVERSHIRT,19,19.14,0
2023-09-24,PLAID_TIE_DYE_OVERSHIRT,16,20.96,0
2023-09-25,PLAID_TIE_DYE_OVERSHIRT,10,19.0,0
2023-09-26,PLAID_TIE_DYE_OVERSHIRT,16,20.62,0
2023-09-27,PLAID_TIE_DYE_OVERSHIRT,17,20.53,0
2023-09-28,PLAID_TIE_DYE_OVERSHIRT,17,19.14,0
2023-09-29,PLAID_TIE_DYE_OVERSHIRT,14,20.72,0
2023-09-30,PLAID_TIE_DYE_OVERSHIRT,18,20.24,0
2023-10-01,PLAID_TIE_DYE_OVERSHIRT,21,19.61,0
2023-10-02,PLAID_TIE_DYE_OVERSHIRT,15,19.64,0
2023-10-03,PLAID_TIE_DYE_OVERSHIRT,22,20.76,0
2023-10-04,PLAID_TIE_DYE_OVERSHIRT,24,19.93,0
2023-10-05,PLAID_TIE_DYE_OVERSHIRT,20,20.51,0
2023-10-06,PLAID_TIE_DYE_OVERSHIRT,19,20.11,0
2023-10-07,PLAID_TIE_DYE_OVERSHIRT,25,20.04,0
2023-10-08,PLAID_TIE_DYE_OVERSHIRT,33,19.85,0
2023-10-09,PLAID_TIE_DYE_OVERSHIRT,17,19.62,0
2023-10-10,PLAID_TIE_DYE_OVERSHIRT,19,20.01,0
2023-10-11,PLAID_TIE_DYE_OVERSHIRT,19,19.81,0
2023-10-12,PLAID_TIE_DYE_OVERSHIRT,22,20.5,0
2023-10-13,PLAID_TIE_DYE_OVERSHIRT,20,20.85,0
2023-10-14,PLAID_TIE_DYE_OVERSHIRT,24,20.61,0
2023-10-15,PLAID_TIE_DYE_OVERSHIRT,32,20.6,0
2023-10-16,PLAID_TIE_DYE_OVERSHIRT,19,19.36,0
2023-10-17,PLAID_TIE_DYE_OVERSHIRT,21,20.6,0
2023-10-18,PLAID_TIE_DYE_OVERSHIRT,25,20.78,0
2023-10-19,PLAID_TIE_DYE_OVERSHIRT,18,19.45,0
2023-10-20,PLAID_TIE_DYE_OVERSHIRT,23,19.84,0
2023-10-21,PLAID_TIE_DYE_OVERSHIRT,30,19.0,0
2023-10-22,PLAID_TIE_DYE_OVERSHIRT,30,20.01,0
2023-10-23,PLAID_TIE_DYE_OVERSHIRT,13,19.23,0
2023-10-24,PLAID_TIE_DYE_OVERSHIRT,20,19.67,0
2023-10-25,PLAID_TIE_DYE_OVERSHIRT,22,20.03,0
2023-10-26,PLAID_TIE_DYE_OVERSHIRT,24,20.4,0
2023-10-27,PLAID_TIE_DYE_OVERSHIRT,28,20.91,0
2023-10-28,PLAID_TIE_DYE_OVERSHIRT,29,19.49,0
2023-10-29,PLAID_TIE_DYE_OVERSHIRT,19,19.56,0
2023-10-30,PLAID_TIE_DYE_OVERSHIRT,20,19.06,0
2023-10-31,PLAID_TIE_DYE_OVERSHIRT,24,19.09,0
2023-11-01,PLAID_TIE_DYE_OVERSHIRT,53,17.72,1
2023-11-02,PLAID_TIE_DYE_OVERSHIRT,35,17.95,1
2023-11-03,PLAID_TIE_DYE_OVERSHIRT,32,17.01,1
2023-11-04,PLAID_TIE_DYE_OVERSHIRT,62,16.1,1
2023-11-05,PLAID_TIE_DYE_OVERSHIRT,43,16.89,1
2023-11-06,PLAID_TIE_DYE_OVERSHIRT,27,15.11,1
2023-11-07,PLAID_TIE_DYE_OVERSHIRT,36,17.02,1
2023-11-08,PLAID_TIE_DYE_OVERSHIRT,24,16.93,1
2023-11-09,PLAID_TIE_DYE_OVERSHIRT,37,17.06,1
2023-11-10,PLAID_TIE_DYE_OVERSHIRT,38,17.77,1
2023-11-11,PLAID_TIE_DYE_OVERSHIRT,54,15.77,1
2023-11-12,PLAID_TIE_DYE_OVERSHIRT,58,16.58,1
2023-11-13,PLAID_TIE_DYE_OVERSHIRT,41,15.27,1
2023-11-14,PLAID_TIE_DYE_OVERSHIRT,48,16.01,1
2023-11-15,PLAID_TIE_DYE_OVERSHIRT,46,17.17,1
2023-11-16,PLAID_TIE_DYE_OVERSHIRT,48,16.92,1
2023-11-17,PLAID_TIE_DYE_OVERSHIRT,46,15.48,1
2023-11-18,PLAID_TIE_DYE_OVERSHIRT,64,15.01,1
2023-11-19,PLAID_TIE_DYE_OVERSHIRT,43,16.64,1
2023-11-20,PLAID_TIE_DYE_OVERSHIRT,29,17.13,1
2023-11-21,PLAID_TIE_DYE_OVERSHIRT,45,15.97,1
2023-11-22,PLAID_TIE_DYE_OVERSHIRT,132,16.7,1
2023-11-23,PLAID_TIE_DYE_OVERSHIRT,110,15.79,1
2023-11-24,PLAID_TIE_DYE_OVERSHIRT,164,16.88,1
2023-11-25,PLAID_TIE_DYE_OVERSHIRT,146,16.72,1
2023-11-26,PLAID_TIE_DYE_OVERSHIRT,101,15.07,1
2023-11-27,PLAID_TIE_DYE_OVERSHIRT,101,17.81,1
2023-11-28,PLAID_TIE_DYE_OVERSHIRT,141,17.89,1
2023-11-29,PLAID_TIE_DYE_OVERSHIRT,57,17.55,1
2023-11-30,PLAID_TIE_DYE_OVERSHIRT,51,15.94,1
2023-12-01,PLAID_TIE_DYE_OVERSHIRT,44,16.66,1
2023-12-02,PLAID_TIE_DYE_OVERSHIRT,74,15.28,1
2023-12-03,PLAID_TIE_DYE_OVERSHIRT,82,17.96,1
2023-12-04,PLAID_TIE_DYE_OVERSHIRT,43,17.21,1
2023-12-05,PLAID_TIE_DYE_OVERSHIRT,49,17.1,1
2023-12-06,PLAID_TIE_DYE_OVERSHIRT,52,17.42,1
2023-12-07,PLAID_TIE_DYE_OVERSHIRT,44,17.73,1
2023-12-08,PLAID_TIE_DYE_OVERSHIRT,69,16.94,1
2023-12-09,PLAID_TIE_DYE_OVERSHIRT,64,17.38,1
2023-12-10,PLAID_TIE_DYE_OVERSHIRT,51,15.27,1
2023-12-11,PLAID_TIE_DYE_OVERSHIRT,28,15.1,1
2023-12-12,PLAID_TIE_DYE_OVERSHIRT,30,16.76,1
2023-12-13,PLAID_TIE_DYE_OVERSHIRT,45,15.1,1
2023-12-14,PLAID_TIE_DYE_OVERSHIRT,42,16.56,1
2023-12-15,PLAID_TIE_DYE_OVERSHIRT,93,16.86,1
2023-12-16,PLAID_TIE_DYE_OVERSHIRT,127,16.9,1
2023-12-17,PLAID_TIE_DYE_OVERSHIRT,222,16.54,1
2023-12-18,PLAID_TIE_DYE_OVERSHIRT,81,15.23,1
2023-12-19,PLAID_TIE_DYE_OVERSHIRT,69,17.5,1
2023-12-20,PLAID_TIE_DYE_OVERSHIRT,90,15.74,1
2023-12-21,PLAID_TIE_DYE_OVERSHIRT,101,16.97,1
2023-12-22,PLAID_TIE_DYE_OVERSHIRT,139,16.83,1
2023-12-23,PLAID_TIE_DYE_OVERSHIRT,144,16.06,1
2023-12-24,PLAID_TIE_DYE_OVERSHIRT,97,15.29,1
2023-12-25,PLAID_TIE_DYE_OVERSHIRT,57,16.41,1
2023-12-26,PLAID_TIE_DYE_OVERSHIRT,27,16.84,1
2023-12-27,PLAID_TIE_DYE_OVERSHIRT,37,15.13,1
2023-12-28,PLAID_TIE_DYE_OVERSHIRT,48,17.56,1
2023-12-29,PLAID_TIE_DYE_OVERSHIRT,86,15.48,1
2023-12-30,PLAID_TIE_DYE_OVERSHIRT,55,16.75,1
2023-12-31,PLAID_TIE_DYE_OVERSHIRT,72,16.72,1
2024-01-01,PLAID_TIE_DYE_OVERSHIRT,102,17.82,1
2024-01-02,PLAID_TIE_DYE_OVERSHIRT,58,17.71,1
2024-01-03,PLAID_TIE_DYE_OVERSHIRT,65,15.21,1
2024-01-04,PLAID_TIE_DYE_OVERSHIRT,78,15.06,1
2024-01-05,PLAID_TIE_DYE_OVERSHIRT,99,16.88,1
2024-01-06,PLAID_TIE_DYE_OVERSHIRT,110,17.4,1
2024-01-07,PLAID_TIE_DYE_OVERSHIRT,100,17.96,1
2024-01-08,PLAID_TIE_DYE_OVERSHIRT,46,16.11,1
2024-01-09,PLAID_TIE_DYE_OVERSHIRT,59,17.57,1
2024-01-10,PLAID_TIE_DYE_OVERSHIRT,47,17.24,1
2024-01-11,PLAID_TIE_DYE_OVERSHIRT,67,15.95,1
2024-01-12,PLAID_TIE_DYE_OVERSHIRT,63,16.16,1
2024-01-13,PLAID_TIE_DYE_OVERSHIRT,61,17.84,1
2024-01-14,PLAID_TIE_DYE_OVERSHIRT,64,16.89,1
2024-01-15,PLAID_TIE_DYE_OVERSHIRT,33,17.01,1
2024-01-16,PLAID_TIE_DYE_OVERSHIRT,40,17.37,1
2024-01-17,PLAID_TIE_DYE_OVERSHIRT,53,15.17,1
2024-01-18,PLAID_TIE_DYE_OVERSHIRT,41,16.32,1
2024-01-19,PLAID_TIE_DYE_OVERSHIRT,52,15.42,1
2024-01-20,PLAID_TIE_DYE_OVERSHIRT,64,16.85,1
2024-01-21,PLAID_TIE_DYE_OVERSHIRT,61,15.21,1
2024-01-22,PLAID_TIE_DYE_OVERSHIRT,41,17.11,1
2024-01-23,PLAID_TIE_DYE_OVERSHIRT,32,17.43,1
2024-01-24,PLAID_TIE_DYE_OVERSHIRT,40,17.95,1
2024-01-25,PLAID_TIE_DYE_OVERSHIRT,45,17.32,1
2024-01-26,PLAID_TIE_DYE_OVERSHIRT,55,16.26,1
2024-01-27,PLAID_TIE_DYE_OVERSHIRT,71,15.03,1
2024-01-28,PLAID_TIE_DYE_OVERSHIRT,51,15.16,1
2024-01-29,PLAID_TIE_DYE_OVERSHIRT,40,17.23,1
2024-01-30,PLAID_TIE_DYE_OVERSHIRT,42,17.88,1
2024-01-31,PLAID_TIE_DYE_OVERSHIRT,54,15.66,1
2024-02-01,PLAID_TIE_DYE_OVERSHIRT,28,20.92,0
2024-02-02,PLAID_TIE_DYE_OVERSHIRT,37,19.14,0
2024-02-03,PLAID_TIE_DYE_OVERSHIRT,40,20.1,0
2024-02-04,PLAID_TIE_DYE_OVERSHIRT,40,20.25,0
2024-02-05,PLAID_TIE_DYE_OVERSHIRT,28,20.38,0
2024-02-06,PLAID_TIE_DYE_OVERSHIRT,43,20.16,0
2024-02-07,PLAID_TIE_DYE_OVERSHIRT,26,20.79,0
2024-02-08,PLAID_TIE_DYE_OVERSHIRT,44,19.54,0
2024-02-09,PLAID_TIE_DYE_OVERSHIRT,29,19.37,0
2024-02-10,PLAID_TIE_DYE_OVERSHIRT,23,20.16,0
